lead_id,company,domain,website,source_query,title,description,emails,email_titles,email_phones,email_names,phones,contact_page,linkedin,detected_tech,categories,reseller_score,priority,reasons,suggested_angle,status,country,country_name,notes,crawled_at
blog_resal_me,Resal,resal.me,https://blog.resal.me/2023/03/12/%d8%a3%d9%85%d8%ab%d9%84%d8%a9-%d8%b9%d9%84%d9%89-%d8%a8%d8%b1%d8%a7%d9%85%d8%ac-%d9%88%d9%84%d8%a7%d8%a1-%d8%a7%d9%84%d8%b9%d9%85%d9%84%d8%a7%d8%a1/,webentwicklung deutschland,6 أمثلة رائعة لبرامج ولاء العملاء التي حققت أهدافها وزادت أرباحها - رسال | resal,بحثك عن أمثلة لبرامج ولاء العملاء يعني أنك بدأت السير في مرحلة إعداد وإطلاق برنامج ولاء خاص بعلامتك التجارية، ولأن الحيرة دائما ما تصحب القرار، فأنت ما زلت مترددًا قليلاً، أليس كذلك؟ نحن نتفق في أهمية برامج الولاء، ودورها الفعال في تحقيقِ كثيرٍ من عميل واحد. لكن يبقى أمر إطلاق برنامج الولاء المناسب هو ما,,,,,,,,"hubspot, wordpress","ai_interest, communication, seo, support, wordpress",50,B,agency phrases x1 (+8); wordpress x2 (+16); seo x1 (+5); ai interest x2 (+14),AI search as SEO + WordPress differentiator,New,DE,Germany,,2026-05-25T00:01:41+00:00
albadrsales_com,Albadrsales,albadrsales.com,https://albadrsales.com/ar/%D9%88%D9%84%D8%A7%D8%A1-%D8%A7%D9%84%D8%B9%D9%85%D9%84%D8%A7%D8%A1/,webentwicklung deutschland,استراتيجيات ولاء العملاء - 8 استراتيجيات رئيسية,في هذه المقالة تتعرف على مفهوم ولاء العملاء واستراتيجيات الاحتفاظ بالعميل والأشياء الواجب توافرها في كل برنامج ولاء بالتفصيل.,info@badrsystems.com,,+49 5023 1908,,,,https://www.linkedin.com/company/albadrsystems/?viewAsMember=true,"elementor, woocommerce, wordpress","ai_interest, communication, seo, support, wordpress",50,B,wordpress x5 (+24); seo x1 (+5); ai interest x2 (+14),AI search as SEO + WordPress differentiator,New,DE,Germany,,2026-05-25T00:01:42+00:00
www_vegasalways_com,Vegasalways,vegasalways.com,https://www.vegasalways.com/las-vegas-buffets/,digitaal bureau websites nederland,"11 Best Buffets in Las Vegas: Menu, Hours & Prices",Las Vegas’ famous buffets are reopening after the enforced closure due to the covid-19 pandemic – so here’s a guide to the ones already welcoming back guests,,,,,,https://www.vegasalways.com/contact,,wordpress,"ai_interest, communication, seo, support, web_agency, wordpress",50,B,agency kw x1 (+10); wordpress x2 (+16); seo x2 (+10); ai interest x1 (+7),AI search as SEO + WordPress differentiator,New,NL,Netherlands,,2026-05-25T00:14:15+00:00
www_ship24_com,Ship24,ship24.com,https://www.ship24.com/couriers/ups-tracking/ups-international-tracking,digitaal bureau websites nederland,UPS International Tracking: How to Track Your Package Globally,"Track your UPS international package anywhere in the world. Enter your tracking number to get real-time updates on delivery status, location, and transit history with Ship24.",,,,,"+31 30 577 4522, +370 611 78416",https://www.ship24.com/contact-us,https://www.linkedin.com/company/ship24,,"ai_interest, communication, seo, support, web_agency, wordpress",50,B,agency kw x1 (+10); agency phrases x1 (+8); wordpress x1 (+8); seo x2 (+10); ai interest x1 (+7),AI search as SEO + WordPress differentiator,New,NL,Netherlands,,2026-05-25T00:14:53+00:00
www_theupsstore_ca,Theupsstore,theupsstore.ca,https://www.theupsstore.ca/track/,digitaal bureau websites nederland,Tracking A Package | The UPS Store,Track UPS Canada packages and parcels using your tracking number with our online tracker.,,,,,,https://www.theupsstore.ca/about/history/,https://www.linkedin.com/company/the-ups-store-canada,wordpress,"ai_interest, communication, seo, support, web_agency, wordpress",50,B,agency kw x1 (+10); wordpress x2 (+16); seo x2 (+10); ai interest x1 (+7),AI search as SEO + WordPress differentiator,New,NL,Netherlands,,2026-05-25T00:14:53+00:00
zyciorysy_info,Zyciorysy,zyciorysy.info,https://zyciorysy.info/joanna-przetakiewicz/,digitaal bureau websites nederland,"Joanna Przetakiewicz [wykształcenie, mąż, dzieci] - Życiorys","Joanna Przetakiewicz (ur. 1967) jest polską projektantką mody, przedsiębiorczynią, założycielką i dyrektorką modowej marki oraz dyrektorką kreatywną domu mody „La Mania”. Kim są jej mąż i dzieci? Jakie ma wykształcenie? Odpowiedzi na te pytania i inne ciekawostki z jej życia poznasz dzięki temu artykułowi.",,,,,,https://zyciorysy.info/kontakt/,,wordpress,"ai_interest, communication, seo, web_agency, wordpress",50,B,agency kw x1 (+10); agency phrases x1 (+8); wordpress x2 (+16); seo x1 (+5); ai interest x1 (+7),AI search as SEO + WordPress differentiator,New,NL,Netherlands,,2026-05-25T00:15:37+00:00
www_technewstoday_com,Technewstoday,technewstoday.com,https://www.technewstoday.com/how-to-use-remote-desktop-connection/,digitaal bureau websites nederland,How to Use Remote Desktop Connection (Step-by-Step Guide) - Tech News Today,"Remote Desktop Connection is the default feature on Windows devices that allows you to remotely control it using another device. During a remote session, the","editor@technewstoday.com, example@mail.com",", ",", ","Mailing Address, ",,https://www.technewstoday.com/about-us/,,wordpress,"ai_interest, communication, seo, support, web_agency, wordpress",50,B,agency kw x1 (+10); wordpress x2 (+16); seo x2 (+10); ai interest x1 (+7),AI search as SEO + WordPress differentiator,New,NL,Netherlands,,2026-05-25T00:18:45+00:00
orionmedia_no,Orionmedia,orionmedia.no,https://orionmedia.no/,Sortlist NO – digital agencies,orionmedia.no,,"jag@orionmedia.no, simen@orionmedia.no",", ",", ",", ","+47 40 10 60 03, +47 91 34 24 09",https://orionmedia.no/ny-contact/,,"Divi, Divi v.4.27.6, WooCommerce, WordPress","ai_interest, communication, public_sector, wordpress",49,C - Maybe,"wordpress: wp-content, woocommerce, divi; communication: content; public_sector: stat; ai_interest: ai, ki; has services/customers/cases language; agency language: partner; NON-AGENCY penalty (bank ): -30","Focus on public-information sites: help visitors find answers across pages, PDFs and articles.",New,NO,Norway,,2026-05-24T22:37:46+00:00
studiohumm_com,Studiohumm,studiohumm.com,https://studiohumm.com/,Sortlist DE – web development,studio~humm: Website design and development from Berlin,"Brands and websites, developed under one roof. We’re a design agency specialized in custom solutions for companies wanting to make an impact.","hello@studiohumm.com, janedoe@nameinc.com",", ",", ","Culture Berlin Food, ",,https://www.studiohumm.com/contact,,Magento,"ai_interest, communication, web_agency",49,C - Maybe,"web_agency: web design; communication: content; ai_interest: ki, ai; has services/customers/cases language; agency language: case study, partner; NON-AGENCY penalty (restaurant): -30","Focus on public-information sites: help visitors find answers across pages, PDFs and articles.",New,DE,Germany,,2026-05-24T23:07:04+00:00
www_bornhuman_it,Bornhuman,bornhuman.it,https://www.bornhuman.it/,Sortlist IT – web design,Born Human | Creative Agency | Torino,"Creative agency based in Turin, Italy. Born Human specialises in digital communication, branding and social media as well as out-of-the-box communication campaigns.",info@bornhuman.it,,+39 045 535 5984,,,mailto:info@bornhuman.it?subject=Let%E2%80%99s%20talk%20about%20my%20brand,https://www.linkedin.com/company/937389/,"Magento, Wix, Wix.com Website Builder","ai_interest, communication, seo, wordpress",49,C - Maybe,"wordpress: divi; seo: seo; communication: comunicazione, content; ai_interest: ia, ai; agency language: partner; NON-AGENCY penalty (bar): -30","Focus on public-information sites: help visitors find answers across pages, PDFs and articles.",New,IT,Italy,,2026-05-24T23:16:57+00:00
www_iakta_it,Iakta,iakta.it,https://www.iakta.it/,Sortlist IT – web development,Iakta,,info@iakta.it,,,,+39 011 315 7422,https://www.iakta.it/contacts/,https://www.linkedin.com/company/iakta-srl,Hugo 0.80.0,"ai_interest, communication, wordpress",49,C - Maybe,"wordpress: divi; communication: content; ai_interest: ia, ai, chatgpt; has services/customers/cases language; agency language: sviluppiamo, progetti; NON-AGENCY penalty (bar): -30","Focus on public-information sites: help visitors find answers across pages, PDFs and articles.",New,IT,Italy,,2026-05-24T23:17:34+00:00
www_cloudera_com,Cloudera,cloudera.com,https://www.cloudera.com/,Sortlist HU – web development,Cloudera | The hybrid platform for data & AI,"Cloudera is the only hybrid data and AI platform company that brings AI to data anywhere: In clouds, in data centers, and at the edge.",,,,,"+1 650-362-0488, +1 888-789-1488",https://www.cloudera.com/about/our-culture.html,https://www.linkedin.com/company/cloudera,"DotNetNuke, Magento","ai_interest, communication, seo, wordpress",49,C - Maybe,wordpress: divi; seo: seo; communication: content; ai_interest: ai; agency language: partner; NON-AGENCY penalty (bank ): -30,"Focus on public-information sites: help visitors find answers across pages, PDFs and articles.",New,HU,Hungary,,2026-05-24T23:20:51+00:00
www_timmermansmedia_nl,Timmermansmedia,timmermansmedia.nl,https://www.timmermansmedia.nl/,Sortlist EE – SEO,Timmermans Media | Gevonden worden door Google en AI,"Gevonden worden door Google en AI? Timmermans Media helpt bedrijven met GEO, SEO & webdevelopment.",info@timmermansmedia.nl,,+372 668 1961,Timmermans Media,+31 6 83506131,https://www.timmermansmedia.nl/contact/,https://linkedin.com/company/timmermansmedia,Magento,"ai_interest, communication, seo, web_agency",49,C - Maybe,"web_agency: website; seo: seo; communication: content; ai_interest: ai, chatgpt; agency language: partner; NON-AGENCY penalty (arst): -30","Focus on public-information sites: help visitors find answers across pages, PDFs and articles.",New,EE,Estonia,,2026-05-24T23:23:19+00:00
dusk_com,Dusk,dusk.com,https://dusk.com/,digitalagentur websites deutschland,"DUSK | Luxury Sofas, Beautiful Beds & Chic Homeware for Less","Get luxury for less at DUSK. From beautiful sofas, furniture & beds, to premium bedding & accessories, enjoy free delivery over £50 excluding furniture.",,,,,,https://dusk.com/pages/about-dusk,,"gatsby, shopify","ai_interest, communication, seo, support, web_agency",49,B,agency kw x1 (+10); agency phrases x1 (+8); seo x2 (+10); ai interest x2 (+14),AI search as SEO upsell for existing clients,New,DE,Germany,,2026-05-24T23:56:37+00:00
www_sat24_com,Sat24,sat24.com,https://www.sat24.com/en-gb/city/18611,digitalagentur websites deutschland,Cloud radar Sydney - View live satellite images | SAT24,View live satellite images of Sydney on the cloud radar at SAT24 and see where the sun is shining or the rain is falling.,,,,,"+49 8100 98635, +49 9123 864",https://www.sat24.com/en-gb/contact,,,"ai_interest, communication, seo, support, web_agency",49,B,agency kw x1 (+10); agency phrases x1 (+8); seo x2 (+10); ai interest x2 (+14),AI search as SEO upsell for existing clients,New,DE,Germany,,2026-05-24T23:57:19+00:00
www_oase_io,Oase,oase.io,https://www.oase.io/,Sortlist NO – web design,Webdesign og digital markedsføring i Oslo | Oase Media,"Hei, vi er Oase – et digitalbyrå med base i Oslo. Med spisskompetanse innen webdesign og digital markedsføring hjelper vi deg vinne kundene på internett.","isak@oase.io, karoline@oase.io, oscar@oase.io, randi@oase.io",", , , ",", , , ","Montserrat Fallback, Montserrat Fallback, , Montserrat Fallback","+47 41 23 82 23, +47 92 09 93 02, +47 93 06 26 67, +47 99 40 83 53",https://www.oase.io/om-oss,https://linkedin.com/company/oase-media-as,"Magento, WordPress","ai_interest, communication, public_sector, seo, web_agency, wordpress",48,C - Maybe,"web_agency: webdesign, nettside, nettsider, hjemmeside; wordpress: wordpress; seo: seo, søkemotoroptimalisering, google ads; communication: kommunikasjon, innhold, content; public_sector: stat, helse; ai_interest: ai, ki; has services/customers/cases language; offers maintenance/support; agency language: vi lager nettsider, våre kunder, oppdrag; NON-AGENCY penalty (restaurant, tannlege, legesenter): -90","Focus on public-information sites: help visitors find answers across pages, PDFs and articles.",New,NO,Norway,,2026-05-24T22:36:58+00:00
clickwebb_se,Clickwebb,clickwebb.se,https://clickwebb.se/,Sortlist SE – web development,Webbutveckling & SaaS-plattformar för Företag | Clickwebb,"Vi bygger företagswebbplatser, webbapplikationer och SaaS-plattformar för svenska företag. Från enkel B2B-sajt till komplex plattform. Begär offert.","hami@clickwebb.se, imy@imy.se, info@clickwebb.se",", , ","+46 8 467 00 79, +46 8 467 00 79, +46 8 467 00 79","Varför Clickwebb, Apple Color Emoji, Varför Clickwebb",+46 76 655 55 54,https://clickwebb.se/kontakt,https://www.linkedin.com/company/clickwebb/,"Magento, Shopify, Squarespace, WooCommerce, WordPress","ai_interest, communication, public_sector, seo, web_agency, wordpress",48,C - Maybe,"web_agency: webbyrå, webbdesign, webbutveckling, hemsidor; wordpress: wordpress, woocommerce, divi; seo: seo, sökmotoroptimering, synlighet; communication: kommunikation, innehåll, content; public_sector: kommun, offentlig, region, universitet; ai_interest: ai; has services/customers/cases language; offers maintenance/support; agency language: vi utvecklar, webbprojekt, våra kunder; NON-AGENCY penalty (varukorg, produktkatalog, frisör): -90","Focus on public-information sites: help visitors find answers across pages, PDFs and articles.",New,SE,Sweden,,2026-05-24T22:38:54+00:00
intervaro_se,Intervaro,intervaro.se,https://intervaro.se/,DesignRush SE,Intervaro | En digital byrå som skapar innovativ digital närvaro,"​​Intervaro är en digital byrå som bygger hemsidor, e-handelslösningar och headless. Med strategi, design och teknik skapar vi långsiktig framgång för våra kunder.","albert@intervaro.se, kontakt@intervaro.se, sales@intervaro.se",", , ","+46 20 08 20 25, +46 20 08 20 25, +46 20 08 20 25","Erik Warg, Erik Warg, Erik Warg","+46 18 06 20 25, +46 20 08 20 25, +46 21 211 45",https://intervaro.se/kontakt,https://www.linkedin.com/company/718666/admin/feed/posts/,"Contentful, Magento, Shopify, Storyblok, WooCommerce, WordPress","ai_interest, communication, public_sector, seo, web_agency, wordpress",48,C - Maybe,"web_agency: webbyrå, webbdesign, webbutveckling, hemsidor; wordpress: wordpress, woocommerce; seo: seo; communication: kommunikation, innehåll, content; public_sector: kommun, myndighet; ai_interest: ai, automatisering; has services/customers/cases language; offers maintenance/support; agency language: vi utvecklar, våra kunder, partner; NON-AGENCY penalty (restaurang, bank , redovisning): -90","Focus on public-information sites: help visitors find answers across pages, PDFs and articles.",New,SE,Sweden,,2026-05-24T22:39:53+00:00
